"","region","supplysector","subsector","stub.technology","year","capacity.factor"
"1708","SC","subpeak generation","solar","PV_subpeak",2010,0.1956
"1709","SD","subpeak generation","solar","PV_subpeak",2010,0.2054
"1710","TN","subpeak generation","solar","PV_subpeak",2010,0.1956
"1711","TX","subpeak generation","solar","PV_subpeak",2010,0.2151
"1712","UT","subpeak generation","solar","PV_subpeak",2010,0.2445
"1713","VA","subpeak generation","solar","PV_subpeak",2010,0.1956
"1714","VT","subpeak generation","solar","PV_subpeak",2010,0.176
"1715","WA","subpeak generation","solar","PV_subpeak",2010,0.1956
"1716","WI","subpeak generation","solar","PV_subpeak",2010,0.176
"1717","WV","subpeak generation","solar","PV_subpeak",2010,0.1663
"1718","WY","subpeak generation","solar","PV_subpeak",2010,0.2249
"1719","AK","subpeak generation","solar","PV_subpeak",2015,0.1663
"1720","AL","subpeak generation","solar","PV_subpeak",2015,0.1956
"1721","AR","subpeak generation","solar","PV_subpeak",2015,0.2054
"1722","AZ","subpeak generation","solar","PV_subpeak",2015,0.2543
"1723","CA","subpeak generation","solar","PV_subpeak",2015,0.2445
"1724","CO","subpeak generation","solar","PV_subpeak",2015,0.2543
"1725","CT","subpeak generation","solar","PV_subpeak",2015,0.176
"1726","DE","subpeak generation","solar","PV_subpeak",2015,0.1858
"1727","FL","subpeak generation","solar","PV_subpeak",2015,0.2054
"1728","GA","subpeak generation","solar","PV_subpeak",2015,0.1956
"1729","HI","subpeak generation","solar","PV_subpeak",2015,0.2543
"1730","IA","subpeak generation","solar","PV_subpeak",2015,0.1956
"1731","ID","subpeak generation","solar","PV_subpeak",2015,0.2151
"1732","IL","subpeak generation","solar","PV_subpeak",2015,0.1858
"1733","IN","subpeak generation","solar","PV_subpeak",2015,0.176
"1734","KS","subpeak generation","solar","PV_subpeak",2015,0.2347
"1735","KY","subpeak generation","solar","PV_subpeak",2015,0.1858
"1736","LA","subpeak generation","solar","PV_subpeak",2015,0.1956
"1737","MA","subpeak generation","solar","PV_subpeak",2015,0.176
"1738","MD","subpeak generation","solar","PV_subpeak",2015,0.176
"1739","ME","subpeak generation","solar","PV_subpeak",2015,0.1858
"1740","MI","subpeak generation","solar","PV_subpeak",2015,0.1663
"1741","MN","subpeak generation","solar","PV_subpeak",2015,0.1858
"1742","MO","subpeak generation","solar","PV_subpeak",2015,0.1858
"1743","MS","subpeak generation","solar","PV_subpeak",2015,0.1956
"1744","MT","subpeak generation","solar","PV_subpeak",2015,0.2054
"1745","NC","subpeak generation","solar","PV_subpeak",2015,0.2054
"1746","ND","subpeak generation","solar","PV_subpeak",2015,0.1956
"1747","NE","subpeak generation","solar","PV_subpeak",2015,0.2151
"1748","NH","subpeak generation","solar","PV_subpeak",2015,0.176
"1749","NJ","subpeak generation","solar","PV_subpeak",2015,0.1956
"1750","NM","subpeak generation","solar","PV_subpeak",2015,0.2543
"1751","NV","subpeak generation","solar","PV_subpeak",2015,0.2543
"1752","NY","subpeak generation","solar","PV_subpeak",2015,0.176
"1753","OH","subpeak generation","solar","PV_subpeak",2015,0.1663
"1754","OK","subpeak generation","solar","PV_subpeak",2015,0.2151
"1755","OR","subpeak generation","solar","PV_subpeak",2015,0.2249
"1756","PA","subpeak generation","solar","PV_subpeak",2015,0.176
"1757","RI","subpeak generation","solar","PV_subpeak",2015,0.176
"1758","SC","subpeak generation","solar","PV_subpeak",2015,0.1956
"1759","SD","subpeak generation","solar","PV_subpeak",2015,0.2054
"1760","TN","subpeak generation","solar","PV_subpeak",2015,0.1956
"1761","TX","subpeak generation","solar","PV_subpeak",2015,0.2151
"1762","UT","subpeak generation","solar","PV_subpeak",2015,0.2445
"1763","VA","subpeak generation","solar","PV_subpeak",2015,0.1956
"1764","VT","subpeak generation","solar","PV_subpeak",2015,0.176
"1765","WA","subpeak generation","solar","PV_subpeak",2015,0.1956
"1766","WI","subpeak generation","solar","PV_subpeak",2015,0.176
"1767","WV","subpeak generation","solar","PV_subpeak",2015,0.1663
"1768","WY","subpeak generation","solar","PV_subpeak",2015,0.2249
"1769","AK","subpeak generation","solar","PV_subpeak",2020,0.1663
"1770","AL","subpeak generation","solar","PV_subpeak",2020,0.1956
"1771","AR","subpeak generation","solar","PV_subpeak",2020,0.2054
"1772","AZ","subpeak generation","solar","PV_subpeak",2020,0.2543
"1773","CA","subpeak generation","solar","PV_subpeak",2020,0.2445
"1774","CO","subpeak generation","solar","PV_subpeak",2020,0.2543
"1775","CT","subpeak generation","solar","PV_subpeak",2020,0.176
"1776","DE","subpeak generation","solar","PV_subpeak",2020,0.1858
"1777","FL","subpeak generation","solar","PV_subpeak",2020,0.2054
"1778","GA","subpeak generation","solar","PV_subpeak",2020,0.1956
"1779","HI","subpeak generation","solar","PV_subpeak",2020,0.2543
"1780","IA","subpeak generation","solar","PV_subpeak",2020,0.1956
"1781","ID","subpeak generation","solar","PV_subpeak",2020,0.2151
"1782","IL","subpeak generation","solar","PV_subpeak",2020,0.1858
"1783","IN","subpeak generation","solar","PV_subpeak",2020,0.176
"1784","KS","subpeak generation","solar","PV_subpeak",2020,0.2347
"1785","KY","subpeak generation","solar","PV_subpeak",2020,0.1858
"1786","LA","subpeak generation","solar","PV_subpeak",2020,0.1956
"1787","MA","subpeak generation","solar","PV_subpeak",2020,0.176
"1788","MD","subpeak generation","solar","PV_subpeak",2020,0.176
"1789","ME","subpeak generation","solar","PV_subpeak",2020,0.1858
"1790","MI","subpeak generation","solar","PV_subpeak",2020,0.1663
"1791","MN","subpeak generation","solar","PV_subpeak",2020,0.1858
"1792","MO","subpeak generation","solar","PV_subpeak",2020,0.1858
"1793","MS","subpeak generation","solar","PV_subpeak",2020,0.1956
"1794","MT","subpeak generation","solar","PV_subpeak",2020,0.2054
"1795","NC","subpeak generation","solar","PV_subpeak",2020,0.2054
"1796","ND","subpeak generation","solar","PV_subpeak",2020,0.1956
"1797","NE","subpeak generation","solar","PV_subpeak",2020,0.2151
"1798","NH","subpeak generation","solar","PV_subpeak",2020,0.176
"1799","NJ","subpeak generation","solar","PV_subpeak",2020,0.1956
"1800","NM","subpeak generation","solar","PV_subpeak",2020,0.2543
"1801","NV","subpeak generation","solar","PV_subpeak",2020,0.2543
"1802","NY","subpeak generation","solar","PV_subpeak",2020,0.176
"1803","OH","subpeak generation","solar","PV_subpeak",2020,0.1663
"1804","OK","subpeak generation","solar","PV_subpeak",2020,0.2151
"1805","OR","subpeak generation","solar","PV_subpeak",2020,0.2249
"1806","PA","subpeak generation","solar","PV_subpeak",2020,0.176
"1807","RI","subpeak generation","solar","PV_subpeak",2020,0.176
"1808","SC","subpeak generation","solar","PV_subpeak",2020,0.1956
"1809","SD","subpeak generation","solar","PV_subpeak",2020,0.2054
"1810","TN","subpeak generation","solar","PV_subpeak",2020,0.1956
"1811","TX","subpeak generation","solar","PV_subpeak",2020,0.2151
"1812","UT","subpeak generation","solar","PV_subpeak",2020,0.2445
"1813","VA","subpeak generation","solar","PV_subpeak",2020,0.1956
"1814","VT","subpeak generation","solar","PV_subpeak",2020,0.176
"1815","WA","subpeak generation","solar","PV_subpeak",2020,0.1956
"1816","WI","subpeak generation","solar","PV_subpeak",2020,0.176
"1817","WV","subpeak generation","solar","PV_subpeak",2020,0.1663
"1818","WY","subpeak generation","solar","PV_subpeak",2020,0.2249
"1819","AK","subpeak generation","solar","PV_subpeak",2025,0.1663
"1820","AL","subpeak generation","solar","PV_subpeak",2025,0.1956
"1821","AR","subpeak generation","solar","PV_subpeak",2025,0.2054
"1822","AZ","subpeak generation","solar","PV_subpeak",2025,0.2543
"1823","CA","subpeak generation","solar","PV_subpeak",2025,0.2445
"1824","CO","subpeak generation","solar","PV_subpeak",2025,0.2543
"1825","CT","subpeak generation","solar","PV_subpeak",2025,0.176
"1826","DE","subpeak generation","solar","PV_subpeak",2025,0.1858
"1827","FL","subpeak generation","solar","PV_subpeak",2025,0.2054
"1828","GA","subpeak generation","solar","PV_subpeak",2025,0.1956
"1829","HI","subpeak generation","solar","PV_subpeak",2025,0.2543
"1830","IA","subpeak generation","solar","PV_subpeak",2025,0.1956
"1831","ID","subpeak generation","solar","PV_subpeak",2025,0.2151
"1832","IL","subpeak generation","solar","PV_subpeak",2025,0.1858
"1833","IN","subpeak generation","solar","PV_subpeak",2025,0.176
"1834","KS","subpeak generation","solar","PV_subpeak",2025,0.2347
"1835","KY","subpeak generation","solar","PV_subpeak",2025,0.1858
"1836","LA","subpeak generation","solar","PV_subpeak",2025,0.1956
"1837","MA","subpeak generation","solar","PV_subpeak",2025,0.176
"1838","MD","subpeak generation","solar","PV_subpeak",2025,0.176
"1839","ME","subpeak generation","solar","PV_subpeak",2025,0.1858
"1840","MI","subpeak generation","solar","PV_subpeak",2025,0.1663
"1841","MN","subpeak generation","solar","PV_subpeak",2025,0.1858
"1842","MO","subpeak generation","solar","PV_subpeak",2025,0.1858
"1843","MS","subpeak generation","solar","PV_subpeak",2025,0.1956
"1844","MT","subpeak generation","solar","PV_subpeak",2025,0.2054
"1845","NC","subpeak generation","solar","PV_subpeak",2025,0.2054
"1846","ND","subpeak generation","solar","PV_subpeak",2025,0.1956
"1847","NE","subpeak generation","solar","PV_subpeak",2025,0.2151
"1848","NH","subpeak generation","solar","PV_subpeak",2025,0.176
"1849","NJ","subpeak generation","solar","PV_subpeak",2025,0.1956
"1850","NM","subpeak generation","solar","PV_subpeak",2025,0.2543
"1851","NV","subpeak generation","solar","PV_subpeak",2025,0.2543
"1852","NY","subpeak generation","solar","PV_subpeak",2025,0.176
"1853","OH","subpeak generation","solar","PV_subpeak",2025,0.1663
"1854","OK","subpeak generation","solar","PV_subpeak",2025,0.2151
"1855","OR","subpeak generation","solar","PV_subpeak",2025,0.2249
"1856","PA","subpeak generation","solar","PV_subpeak",2025,0.176
"1857","RI","subpeak generation","solar","PV_subpeak",2025,0.176
"1858","SC","subpeak generation","solar","PV_subpeak",2025,0.1956
"1859","SD","subpeak generation","solar","PV_subpeak",2025,0.2054
"1860","TN","subpeak generation","solar","PV_subpeak",2025,0.1956
"1861","TX","subpeak generation","solar","PV_subpeak",2025,0.2151
"1862","UT","subpeak generation","solar","PV_subpeak",2025,0.2445
"1863","VA","subpeak generation","solar","PV_subpeak",2025,0.1956
"1864","VT","subpeak generation","solar","PV_subpeak",2025,0.176
"1865","WA","subpeak generation","solar","PV_subpeak",2025,0.1956
"1866","WI","subpeak generation","solar","PV_subpeak",2025,0.176
"1867","WV","subpeak generation","solar","PV_subpeak",2025,0.1663
"1868","WY","subpeak generation","solar","PV_subpeak",2025,0.2249
"1869","AK","subpeak generation","solar","PV_subpeak",2030,0.1663
"1870","AL","subpeak generation","solar","PV_subpeak",2030,0.1956
"1871","AR","subpeak generation","solar","PV_subpeak",2030,0.2054
"1872","AZ","subpeak generation","solar","PV_subpeak",2030,0.2543
"1873","CA","subpeak generation","solar","PV_subpeak",2030,0.2445
"1874","CO","subpeak generation","solar","PV_subpeak",2030,0.2543
"1875","CT","subpeak generation","solar","PV_subpeak",2030,0.176
"1876","DE","subpeak generation","solar","PV_subpeak",2030,0.1858
"1877","FL","subpeak generation","solar","PV_subpeak",2030,0.2054
"1878","GA","subpeak generation","solar","PV_subpeak",2030,0.1956
"1879","HI","subpeak generation","solar","PV_subpeak",2030,0.2543
"1880","IA","subpeak generation","solar","PV_subpeak",2030,0.1956
"1881","ID","subpeak generation","solar","PV_subpeak",2030,0.2151
"1882","IL","subpeak generation","solar","PV_subpeak",2030,0.1858
"1883","IN","subpeak generation","solar","PV_subpeak",2030,0.176
"1884","KS","subpeak generation","solar","PV_subpeak",2030,0.2347
"1885","KY","subpeak generation","solar","PV_subpeak",2030,0.1858
"1886","LA","subpeak generation","solar","PV_subpeak",2030,0.1956
"1887","MA","subpeak generation","solar","PV_subpeak",2030,0.176
"1888","MD","subpeak generation","solar","PV_subpeak",2030,0.176
"1889","ME","subpeak generation","solar","PV_subpeak",2030,0.1858
"1890","MI","subpeak generation","solar","PV_subpeak",2030,0.1663
"1891","MN","subpeak generation","solar","PV_subpeak",2030,0.1858
"1892","MO","subpeak generation","solar","PV_subpeak",2030,0.1858
"1893","MS","subpeak generation","solar","PV_subpeak",2030,0.1956
"1894","MT","subpeak generation","solar","PV_subpeak",2030,0.2054
"1895","NC","subpeak generation","solar","PV_subpeak",2030,0.2054
"1896","ND","subpeak generation","solar","PV_subpeak",2030,0.1956
"1897","NE","subpeak generation","solar","PV_subpeak",2030,0.2151
"1898","NH","subpeak generation","solar","PV_subpeak",2030,0.176
"1899","NJ","subpeak generation","solar","PV_subpeak",2030,0.1956
"1900","NM","subpeak generation","solar","PV_subpeak",2030,0.2543
"1901","NV","subpeak generation","solar","PV_subpeak",2030,0.2543
"1902","NY","subpeak generation","solar","PV_subpeak",2030,0.176
"1903","OH","subpeak generation","solar","PV_subpeak",2030,0.1663
"1904","OK","subpeak generation","solar","PV_subpeak",2030,0.2151
"1905","OR","subpeak generation","solar","PV_subpeak",2030,0.2249
"1906","PA","subpeak generation","solar","PV_subpeak",2030,0.176
"1907","RI","subpeak generation","solar","PV_subpeak",2030,0.176
"1908","SC","subpeak generation","solar","PV_subpeak",2030,0.1956
"1909","SD","subpeak generation","solar","PV_subpeak",2030,0.2054
"1910","TN","subpeak generation","solar","PV_subpeak",2030,0.1956
"1911","TX","subpeak generation","solar","PV_subpeak",2030,0.2151
"1912","UT","subpeak generation","solar","PV_subpeak",2030,0.2445
"1913","VA","subpeak generation","solar","PV_subpeak",2030,0.1956
"1914","VT","subpeak generation","solar","PV_subpeak",2030,0.176
"1915","WA","subpeak generation","solar","PV_subpeak",2030,0.1956
"1916","WI","subpeak generation","solar","PV_subpeak",2030,0.176
"1917","WV","subpeak generation","solar","PV_subpeak",2030,0.1663
"1918","WY","subpeak generation","solar","PV_subpeak",2030,0.2249
"1919","AK","subpeak generation","solar","PV_subpeak",2035,0.1663
"1920","AL","subpeak generation","solar","PV_subpeak",2035,0.1956
"1921","AR","subpeak generation","solar","PV_subpeak",2035,0.2054
"1922","AZ","subpeak generation","solar","PV_subpeak",2035,0.2543
"1923","CA","subpeak generation","solar","PV_subpeak",2035,0.2445
"1924","CO","subpeak generation","solar","PV_subpeak",2035,0.2543
"1925","CT","subpeak generation","solar","PV_subpeak",2035,0.176
"1926","DE","subpeak generation","solar","PV_subpeak",2035,0.1858
"1927","FL","subpeak generation","solar","PV_subpeak",2035,0.2054
"1928","GA","subpeak generation","solar","PV_subpeak",2035,0.1956
"1929","HI","subpeak generation","solar","PV_subpeak",2035,0.2543
"1930","IA","subpeak generation","solar","PV_subpeak",2035,0.1956
"1931","ID","subpeak generation","solar","PV_subpeak",2035,0.2151
"1932","IL","subpeak generation","solar","PV_subpeak",2035,0.1858
"1933","IN","subpeak generation","solar","PV_subpeak",2035,0.176
"1934","KS","subpeak generation","solar","PV_subpeak",2035,0.2347
"1935","KY","subpeak generation","solar","PV_subpeak",2035,0.1858
"1936","LA","subpeak generation","solar","PV_subpeak",2035,0.1956
"1937","MA","subpeak generation","solar","PV_subpeak",2035,0.176
"1938","MD","subpeak generation","solar","PV_subpeak",2035,0.176
"1939","ME","subpeak generation","solar","PV_subpeak",2035,0.1858
"1940","MI","subpeak generation","solar","PV_subpeak",2035,0.1663
"1941","MN","subpeak generation","solar","PV_subpeak",2035,0.1858
"1942","MO","subpeak generation","solar","PV_subpeak",2035,0.1858
"1943","MS","subpeak generation","solar","PV_subpeak",2035,0.1956
"1944","MT","subpeak generation","solar","PV_subpeak",2035,0.2054
"1945","NC","subpeak generation","solar","PV_subpeak",2035,0.2054
