"","region","supplysector","subsector0","subsector","year","lifetime","steepness","half.life","stub.technology"
"2659","NJ","base load generation","coal","coal_base_conv pul 1991-1995",2015,59,0.3,52,"coal (conv pul) (once through)"
"2660","NJ","base load generation","coal","coal_base_conv pul 1991-1995",2015,59,0.3,52,"coal (conv pul) (recirculating)"
"2661","NJ","base load generation","coal","coal_base_conv pul 1991-1995",2015,59,0.3,52,"coal (conv pul) (cooling pond)"
"2662","NJ","base load generation","coal","coal_base_conv pul 1991-1995",2015,59,0.3,52,"coal (conv pul) (dry cooling)"
"2663","NJ","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,59,0.3,52,"coal (conv pul) (once through)"
"2664","NJ","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,59,0.3,52,"coal (conv pul) (recirculating)"
"2665","NJ","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,59,0.3,52,"coal (conv pul) (cooling pond)"
"2666","NJ","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,59,0.3,52,"coal (conv pul) (dry cooling)"
"2667","NJ","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"2668","NJ","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"2669","NJ","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"2670","NJ","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"2671","NJ","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"2672","NJ","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"2673","NJ","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"2674","NJ","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"2675","NJ","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"2676","NJ","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"2677","NJ","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"2678","NJ","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"2679","NJ","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"2680","NJ","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"2681","NJ","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"2682","NJ","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"2683","NJ","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"2684","NJ","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"2685","NJ","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"2686","NJ","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"2687","NJ","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"2688","NJ","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"2689","NJ","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"2690","NJ","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"2691","NJ","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"2692","NJ","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"2693","NJ","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"2694","NJ","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"2695","NJ","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"2696","NJ","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"2697","NJ","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"2698","NJ","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"2699","NM","base load generation","coal","coal_base_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (once through)"
"2700","NM","base load generation","coal","coal_base_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (recirculating)"
"2701","NM","base load generation","coal","coal_base_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (cooling pond)"
"2702","NM","base load generation","coal","coal_base_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (dry cooling)"
"2703","NM","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (once through)"
"2704","NM","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (recirculating)"
"2705","NM","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (cooling pond)"
"2706","NM","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (dry cooling)"
"2707","NM","base load generation","coal","coal_base_conv pul 1976-1980",2015,41,0.3,36,"coal (conv pul) (once through)"
"2708","NM","base load generation","coal","coal_base_conv pul 1976-1980",2015,41,0.3,36,"coal (conv pul) (recirculating)"
"2709","NM","base load generation","coal","coal_base_conv pul 1976-1980",2015,41,0.3,36,"coal (conv pul) (cooling pond)"
"2710","NM","base load generation","coal","coal_base_conv pul 1976-1980",2015,41,0.3,36,"coal (conv pul) (dry cooling)"
"2711","NM","intermediate generation","coal","coal_int_conv pul 1976-1980",2015,41,0.3,36,"coal (conv pul) (once through)"
"2712","NM","intermediate generation","coal","coal_int_conv pul 1976-1980",2015,41,0.3,36,"coal (conv pul) (recirculating)"
"2713","NM","intermediate generation","coal","coal_int_conv pul 1976-1980",2015,41,0.3,36,"coal (conv pul) (cooling pond)"
"2714","NM","intermediate generation","coal","coal_int_conv pul 1976-1980",2015,41,0.3,36,"coal (conv pul) (dry cooling)"
"2715","NM","base load generation","coal","coal_base_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (once through)"
"2716","NM","base load generation","coal","coal_base_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (recirculating)"
"2717","NM","base load generation","coal","coal_base_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (cooling pond)"
"2718","NM","base load generation","coal","coal_base_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (dry cooling)"
"2719","NM","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (once through)"
"2720","NM","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (recirculating)"
"2721","NM","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (cooling pond)"
"2722","NM","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (dry cooling)"
"2723","NM","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"2724","NM","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"2725","NM","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"2726","NM","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"2727","NM","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"2728","NM","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"2729","NM","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"2730","NM","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"2731","NM","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"2732","NM","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"2733","NM","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"2734","NM","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"2735","NM","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"2736","NM","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"2737","NM","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"2738","NM","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"2739","NM","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"2740","NM","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"2741","NM","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"2742","NM","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"2743","NM","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"2744","NM","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"2745","NM","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"2746","NM","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"2747","NM","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"2748","NM","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"2749","NM","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"2750","NM","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"2751","NM","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"2752","NM","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"2753","NM","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"2754","NM","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"2755","NV","base load generation","coal","coal_base_conv pul 1981-1985",2015,10,0.3,9,"coal (conv pul) (once through)"
"2756","NV","base load generation","coal","coal_base_conv pul 1981-1985",2015,10,0.3,9,"coal (conv pul) (recirculating)"
"2757","NV","base load generation","coal","coal_base_conv pul 1981-1985",2015,10,0.3,9,"coal (conv pul) (cooling pond)"
"2758","NV","base load generation","coal","coal_base_conv pul 1981-1985",2015,10,0.3,9,"coal (conv pul) (dry cooling)"
"2759","NV","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,10,0.3,9,"coal (conv pul) (once through)"
"2760","NV","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,10,0.3,9,"coal (conv pul) (recirculating)"
"2761","NV","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,10,0.3,9,"coal (conv pul) (cooling pond)"
"2762","NV","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,10,0.3,9,"coal (conv pul) (dry cooling)"
"2763","NV","base load generation","coal","coal_base_conv pul 2006-2010",2015,73,0.3,64,"coal (conv pul) (once through)"
"2764","NV","base load generation","coal","coal_base_conv pul 2006-2010",2015,73,0.3,64,"coal (conv pul) (recirculating)"
"2765","NV","base load generation","coal","coal_base_conv pul 2006-2010",2015,73,0.3,64,"coal (conv pul) (cooling pond)"
"2766","NV","base load generation","coal","coal_base_conv pul 2006-2010",2015,73,0.3,64,"coal (conv pul) (dry cooling)"
"2767","NV","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,73,0.3,64,"coal (conv pul) (once through)"
"2768","NV","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,73,0.3,64,"coal (conv pul) (recirculating)"
"2769","NV","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,73,0.3,64,"coal (conv pul) (cooling pond)"
"2770","NV","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,73,0.3,64,"coal (conv pul) (dry cooling)"
"2771","NV","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"2772","NV","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"2773","NV","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"2774","NV","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"2775","NV","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"2776","NV","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"2777","NV","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"2778","NV","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"2779","NV","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"2780","NV","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"2781","NV","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"2782","NV","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"2783","NV","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"2784","NV","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"2785","NV","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"2786","NV","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"2787","NV","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"2788","NV","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"2789","NV","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"2790","NV","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"2791","NV","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"2792","NV","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"2793","NV","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"2794","NV","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"2795","NV","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"2796","NV","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"2797","NV","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"2798","NV","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"2799","NV","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"2800","NV","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"2801","NV","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"2802","NV","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"2803","NY","base load generation","coal","coal_base_conv pul before 1950",2015,15,0.3,13,"coal (conv pul) (seawater)"
"2804","NY","intermediate generation","coal","coal_int_conv pul before 1950",2015,15,0.3,13,"coal (conv pul) (seawater)"
