"","sector.name","subsector.name0","subsector.name","year","lifetime","technology"
"304","base load generation","gas","gas_base_CC_CCS",2040,45,"gas (CC CCS) (recirculating)"
"305","base load generation","gas","gas_base_CC_CCS",2040,45,"gas (CC CCS) (dry cooling)"
"306","base load generation","geothermal","geo_base",2040,30,"geothermal (recirculating)"
"307","base load generation","geothermal","geo_base",2040,30,"geothermal (dry_hybrid)"
"308","base load generation","nuclear","nuc_base_Gen III",2040,60,"Gen_III (once through)"
"309","base load generation","nuclear","nuc_base_Gen III",2040,60,"Gen_III (seawater)"
"310","base load generation","nuclear","nuc_base_Gen III",2040,60,"Gen_III (recirculating)"
"311","base load generation","nuclear","nuc_base_Gen III",2040,60,"Gen_III (cooling pond)"
"312","base load generation","refined liquids","refined liquids_base_steam/CT",2040,45,"refined liquids (steam/CT) (once through)"
"313","base load generation","refined liquids","refined liquids_base_steam/CT",2040,45,"refined liquids (steam/CT) (seawater)"
"314","base load generation","refined liquids","refined liquids_base_steam/CT",2040,45,"refined liquids (steam/CT) (recirculating)"
"315","base load generation","refined liquids","refined liquids_base_steam/CT",2040,45,"refined liquids (steam/CT) (cooling pond)"
"316","base load generation","refined liquids","refined liquids_base_steam/CT",2040,45,"refined liquids (steam/CT) (dry cooling)"
"317","base load generation","refined liquids","refined liquids_base_CC",2040,45,"refined liquids (CC) (once through)"
"318","base load generation","refined liquids","refined liquids_base_CC",2040,45,"refined liquids (CC) (seawater)"
"319","base load generation","refined liquids","refined liquids_base_CC",2040,45,"refined liquids (CC) (recirculating)"
"320","base load generation","refined liquids","refined liquids_base_CC",2040,45,"refined liquids (CC) (dry cooling)"
"321","base load generation","refined liquids","refined liquids_base_CC_CCS",2040,45,"refined liquids (CC CCS) (once through)"
"322","base load generation","refined liquids","refined liquids_base_CC_CCS",2040,45,"refined liquids (CC CCS) (seawater)"
"323","base load generation","refined liquids","refined liquids_base_CC_CCS",2040,45,"refined liquids (CC CCS) (recirculating)"
"324","base load generation","refined liquids","refined liquids_base_CC_CCS",2040,45,"refined liquids (CC CCS) (dry cooling)"
"325","base load generation","solar","PV_base_storage",2040,30,"PV_base_storage"
"326","base load generation","solar","CSP_base_storage",2040,30,"CSP_base_storage"
"327","base load generation","wind","wind_base_storage",2040,30,"wind_base_storage"
"328","base load generation","biomass","biomass_base_conv",2045,60,"biomass (conv) (once through)"
"329","base load generation","biomass","biomass_base_conv",2045,60,"biomass (conv) (seawater)"
"330","base load generation","biomass","biomass_base_conv",2045,60,"biomass (conv) (recirculating)"
"331","base load generation","biomass","biomass_base_conv",2045,60,"biomass (conv) (cooling pond)"
"332","base load generation","biomass","biomass_base_conv",2045,60,"biomass (conv) (dry cooling)"
"333","base load generation","biomass","biomass_base_conv_CCS",2045,60,"biomass (conv CCS) (once through)"
"334","base load generation","biomass","biomass_base_conv_CCS",2045,60,"biomass (conv CCS) (seawater)"
"335","base load generation","biomass","biomass_base_conv_CCS",2045,60,"biomass (conv CCS) (recirculating)"
"336","base load generation","biomass","biomass_base_conv_CCS",2045,60,"biomass (conv CCS) (dry cooling)"
"337","base load generation","biomass","biomass_base_IGCC",2045,60,"biomass (IGCC) (once through)"
"338","base load generation","biomass","biomass_base_IGCC",2045,60,"biomass (IGCC) (seawater)"
"339","base load generation","biomass","biomass_base_IGCC",2045,60,"biomass (IGCC) (recirculating)"
"340","base load generation","biomass","biomass_base_IGCC",2045,60,"biomass (IGCC) (dry cooling)"
"341","base load generation","biomass","biomass_base_IGCC_CCS",2045,60,"biomass (IGCC CCS) (once through)"
"342","base load generation","biomass","biomass_base_IGCC_CCS",2045,60,"biomass (IGCC CCS) (seawater)"
"343","base load generation","biomass","biomass_base_IGCC_CCS",2045,60,"biomass (IGCC CCS) (recirculating)"
"344","base load generation","biomass","biomass_base_IGCC_CCS",2045,60,"biomass (IGCC CCS) (dry cooling)"
"345","base load generation","coal","coal_base_conv pul",2045,60,"coal (conv pul) (once through)"
"346","base load generation","coal","coal_base_conv pul",2045,60,"coal (conv pul) (seawater)"
"347","base load generation","coal","coal_base_conv pul",2045,60,"coal (conv pul) (recirculating)"
"348","base load generation","coal","coal_base_conv pul",2045,60,"coal (conv pul) (cooling pond)"
"349","base load generation","coal","coal_base_conv pul",2045,60,"coal (conv pul) (dry cooling)"
"350","base load generation","coal","coal_base_conv pul_CCS",2045,60,"coal (conv pul CCS) (once through)"
"351","base load generation","coal","coal_base_conv pul_CCS",2045,60,"coal (conv pul CCS) (seawater)"
"352","base load generation","coal","coal_base_conv pul_CCS",2045,60,"coal (conv pul CCS) (recirculating)"
"353","base load generation","coal","coal_base_conv pul_CCS",2045,60,"coal (conv pul CCS) (dry cooling)"
"354","base load generation","coal","coal_base_IGCC",2045,60,"coal (IGCC) (once through)"
"355","base load generation","coal","coal_base_IGCC",2045,60,"coal (IGCC) (seawater)"
"356","base load generation","coal","coal_base_IGCC",2045,60,"coal (IGCC) (recirculating)"
"357","base load generation","coal","coal_base_IGCC",2045,60,"coal (IGCC) (dry cooling)"
"358","base load generation","coal","coal_base_IGCC_CCS",2045,60,"coal (IGCC CCS) (once through)"
"359","base load generation","coal","coal_base_IGCC_CCS",2045,60,"coal (IGCC CCS) (seawater)"
"360","base load generation","coal","coal_base_IGCC_CCS",2045,60,"coal (IGCC CCS) (recirculating)"
"361","base load generation","coal","coal_base_IGCC_CCS",2045,60,"coal (IGCC CCS) (dry cooling)"
"362","base load generation","gas","gas_base_CC",2045,45,"gas (CC) (once through)"
"363","base load generation","gas","gas_base_CC",2045,45,"gas (CC) (seawater)"
"364","base load generation","gas","gas_base_CC",2045,45,"gas (CC) (recirculating)"
"365","base load generation","gas","gas_base_CC",2045,45,"gas (CC) (cooling pond)"
"366","base load generation","gas","gas_base_CC",2045,45,"gas (CC) (dry cooling)"
"367","base load generation","gas","gas_base_CC_CCS",2045,45,"gas (CC CCS) (once through)"
"368","base load generation","gas","gas_base_CC_CCS",2045,45,"gas (CC CCS) (seawater)"
"369","base load generation","gas","gas_base_CC_CCS",2045,45,"gas (CC CCS) (recirculating)"
"370","base load generation","gas","gas_base_CC_CCS",2045,45,"gas (CC CCS) (dry cooling)"
"371","base load generation","geothermal","geo_base",2045,30,"geothermal (recirculating)"
"372","base load generation","geothermal","geo_base",2045,30,"geothermal (dry_hybrid)"
"373","base load generation","nuclear","nuc_base_Gen III",2045,60,"Gen_III (once through)"
"374","base load generation","nuclear","nuc_base_Gen III",2045,60,"Gen_III (seawater)"
"375","base load generation","nuclear","nuc_base_Gen III",2045,60,"Gen_III (recirculating)"
"376","base load generation","nuclear","nuc_base_Gen III",2045,60,"Gen_III (cooling pond)"
"377","base load generation","refined liquids","refined liquids_base_steam/CT",2045,45,"refined liquids (steam/CT) (once through)"
"378","base load generation","refined liquids","refined liquids_base_steam/CT",2045,45,"refined liquids (steam/CT) (seawater)"
"379","base load generation","refined liquids","refined liquids_base_steam/CT",2045,45,"refined liquids (steam/CT) (recirculating)"
"380","base load generation","refined liquids","refined liquids_base_steam/CT",2045,45,"refined liquids (steam/CT) (cooling pond)"
"381","base load generation","refined liquids","refined liquids_base_steam/CT",2045,45,"refined liquids (steam/CT) (dry cooling)"
"382","base load generation","refined liquids","refined liquids_base_CC",2045,45,"refined liquids (CC) (once through)"
"383","base load generation","refined liquids","refined liquids_base_CC",2045,45,"refined liquids (CC) (seawater)"
"384","base load generation","refined liquids","refined liquids_base_CC",2045,45,"refined liquids (CC) (recirculating)"
"385","base load generation","refined liquids","refined liquids_base_CC",2045,45,"refined liquids (CC) (dry cooling)"
"386","base load generation","refined liquids","refined liquids_base_CC_CCS",2045,45,"refined liquids (CC CCS) (once through)"
"387","base load generation","refined liquids","refined liquids_base_CC_CCS",2045,45,"refined liquids (CC CCS) (seawater)"
"388","base load generation","refined liquids","refined liquids_base_CC_CCS",2045,45,"refined liquids (CC CCS) (recirculating)"
"389","base load generation","refined liquids","refined liquids_base_CC_CCS",2045,45,"refined liquids (CC CCS) (dry cooling)"
"390","base load generation","solar","PV_base_storage",2045,30,"PV_base_storage"
"391","base load generation","solar","CSP_base_storage",2045,30,"CSP_base_storage"
"392","base load generation","wind","wind_base_storage",2045,30,"wind_base_storage"
"393","base load generation","biomass","biomass_base_conv",2050,60,"biomass (conv) (once through)"
"394","base load generation","biomass","biomass_base_conv",2050,60,"biomass (conv) (seawater)"
"395","base load generation","biomass","biomass_base_conv",2050,60,"biomass (conv) (recirculating)"
"396","base load generation","biomass","biomass_base_conv",2050,60,"biomass (conv) (cooling pond)"
"397","base load generation","biomass","biomass_base_conv",2050,60,"biomass (conv) (dry cooling)"
"398","base load generation","biomass","biomass_base_conv_CCS",2050,60,"biomass (conv CCS) (once through)"
"399","base load generation","biomass","biomass_base_conv_CCS",2050,60,"biomass (conv CCS) (seawater)"
"400","base load generation","biomass","biomass_base_conv_CCS",2050,60,"biomass (conv CCS) (recirculating)"
"401","base load generation","biomass","biomass_base_conv_CCS",2050,60,"biomass (conv CCS) (dry cooling)"
"402","base load generation","biomass","biomass_base_IGCC",2050,60,"biomass (IGCC) (once through)"
"403","base load generation","biomass","biomass_base_IGCC",2050,60,"biomass (IGCC) (seawater)"
"404","base load generation","biomass","biomass_base_IGCC",2050,60,"biomass (IGCC) (recirculating)"
"405","base load generation","biomass","biomass_base_IGCC",2050,60,"biomass (IGCC) (dry cooling)"
"406","base load generation","biomass","biomass_base_IGCC_CCS",2050,60,"biomass (IGCC CCS) (once through)"
"407","base load generation","biomass","biomass_base_IGCC_CCS",2050,60,"biomass (IGCC CCS) (seawater)"
"408","base load generation","biomass","biomass_base_IGCC_CCS",2050,60,"biomass (IGCC CCS) (recirculating)"
"409","base load generation","biomass","biomass_base_IGCC_CCS",2050,60,"biomass (IGCC CCS) (dry cooling)"
"410","base load generation","coal","coal_base_conv pul",2050,60,"coal (conv pul) (once through)"
"411","base load generation","coal","coal_base_conv pul",2050,60,"coal (conv pul) (seawater)"
"412","base load generation","coal","coal_base_conv pul",2050,60,"coal (conv pul) (recirculating)"
"413","base load generation","coal","coal_base_conv pul",2050,60,"coal (conv pul) (cooling pond)"
"414","base load generation","coal","coal_base_conv pul",2050,60,"coal (conv pul) (dry cooling)"
"415","base load generation","coal","coal_base_conv pul_CCS",2050,60,"coal (conv pul CCS) (once through)"
"416","base load generation","coal","coal_base_conv pul_CCS",2050,60,"coal (conv pul CCS) (seawater)"
"417","base load generation","coal","coal_base_conv pul_CCS",2050,60,"coal (conv pul CCS) (recirculating)"
"418","base load generation","coal","coal_base_conv pul_CCS",2050,60,"coal (conv pul CCS) (dry cooling)"
"419","base load generation","coal","coal_base_IGCC",2050,60,"coal (IGCC) (once through)"
"420","base load generation","coal","coal_base_IGCC",2050,60,"coal (IGCC) (seawater)"
"421","base load generation","coal","coal_base_IGCC",2050,60,"coal (IGCC) (recirculating)"
"422","base load generation","coal","coal_base_IGCC",2050,60,"coal (IGCC) (dry cooling)"
"423","base load generation","coal","coal_base_IGCC_CCS",2050,60,"coal (IGCC CCS) (once through)"
"424","base load generation","coal","coal_base_IGCC_CCS",2050,60,"coal (IGCC CCS) (seawater)"
"425","base load generation","coal","coal_base_IGCC_CCS",2050,60,"coal (IGCC CCS) (recirculating)"
"426","base load generation","coal","coal_base_IGCC_CCS",2050,60,"coal (IGCC CCS) (dry cooling)"
"427","base load generation","gas","gas_base_CC",2050,45,"gas (CC) (once through)"
"428","base load generation","gas","gas_base_CC",2050,45,"gas (CC) (seawater)"
"429","base load generation","gas","gas_base_CC",2050,45,"gas (CC) (recirculating)"
"430","base load generation","gas","gas_base_CC",2050,45,"gas (CC) (cooling pond)"
"431","base load generation","gas","gas_base_CC",2050,45,"gas (CC) (dry cooling)"
"432","base load generation","gas","gas_base_CC_CCS",2050,45,"gas (CC CCS) (once through)"
"433","base load generation","gas","gas_base_CC_CCS",2050,45,"gas (CC CCS) (seawater)"
"434","base load generation","gas","gas_base_CC_CCS",2050,45,"gas (CC CCS) (recirculating)"
"435","base load generation","gas","gas_base_CC_CCS",2050,45,"gas (CC CCS) (dry cooling)"
"436","base load generation","geothermal","geo_base",2050,30,"geothermal (recirculating)"
"437","base load generation","geothermal","geo_base",2050,30,"geothermal (dry_hybrid)"
"438","base load generation","nuclear","nuc_base_Gen III",2050,60,"Gen_III (once through)"
"439","base load generation","nuclear","nuc_base_Gen III",2050,60,"Gen_III (seawater)"
"440","base load generation","nuclear","nuc_base_Gen III",2050,60,"Gen_III (recirculating)"
"441","base load generation","nuclear","nuc_base_Gen III",2050,60,"Gen_III (cooling pond)"
"442","base load generation","refined liquids","refined liquids_base_steam/CT",2050,45,"refined liquids (steam/CT) (once through)"
"443","base load generation","refined liquids","refined liquids_base_steam/CT",2050,45,"refined liquids (steam/CT) (seawater)"
"444","base load generation","refined liquids","refined liquids_base_steam/CT",2050,45,"refined liquids (steam/CT) (recirculating)"
"445","base load generation","refined liquids","refined liquids_base_steam/CT",2050,45,"refined liquids (steam/CT) (cooling pond)"
"446","base load generation","refined liquids","refined liquids_base_steam/CT",2050,45,"refined liquids (steam/CT) (dry cooling)"
"447","base load generation","refined liquids","refined liquids_base_CC",2050,45,"refined liquids (CC) (once through)"
