"","region","supplysector","subsector","stub.technology","year","capacity.factor"
"3785","MA","subpeak generation","wind","wind_subpeak",2090,0.44
"3786","MD","subpeak generation","wind","wind_subpeak",2090,0.37
"3787","ME","subpeak generation","wind","wind_subpeak",2090,0.41
"3788","MI","subpeak generation","wind","wind_subpeak",2090,0.45
"3789","MN","subpeak generation","wind","wind_subpeak",2090,0.45
"3790","MO","subpeak generation","wind","wind_subpeak",2090,0.31
"3791","MS","subpeak generation","wind","wind_subpeak",2090,0.27
"3792","MT","subpeak generation","wind","wind_subpeak",2090,0.36
"3793","NC","subpeak generation","wind","wind_subpeak",2090,0.35
"3794","ND","subpeak generation","wind","wind_subpeak",2090,0.34
"3795","NE","subpeak generation","wind","wind_subpeak",2090,0.36
"3796","NH","subpeak generation","wind","wind_subpeak",2090,0.38
"3797","NJ","subpeak generation","wind","wind_subpeak",2090,0.33
"3798","NM","subpeak generation","wind","wind_subpeak",2090,0.35
"3799","NV","subpeak generation","wind","wind_subpeak",2090,0.25
"3800","NY","subpeak generation","wind","wind_subpeak",2090,0.38
"3801","OH","subpeak generation","wind","wind_subpeak",2090,0.34
"3802","OK","subpeak generation","wind","wind_subpeak",2090,0.36
"3803","OR","subpeak generation","wind","wind_subpeak",2090,0.4
"3804","PA","subpeak generation","wind","wind_subpeak",2090,0.34
"3805","RI","subpeak generation","wind","wind_subpeak",2090,0.34
"3806","SC","subpeak generation","wind","wind_subpeak",2090,0.25
"3807","SD","subpeak generation","wind","wind_subpeak",2090,0.36
"3808","TN","subpeak generation","wind","wind_subpeak",2090,0.26
"3809","TX","subpeak generation","wind","wind_subpeak",2090,0.38
"3810","UT","subpeak generation","wind","wind_subpeak",2090,0.25
"3811","VA","subpeak generation","wind","wind_subpeak",2090,0.35
"3812","VT","subpeak generation","wind","wind_subpeak",2090,0.32
"3813","WA","subpeak generation","wind","wind_subpeak",2090,0.44
"3814","WI","subpeak generation","wind","wind_subpeak",2090,0.44
"3815","WV","subpeak generation","wind","wind_subpeak",2090,0.29
"3816","WY","subpeak generation","wind","wind_subpeak",2090,0.35
"3817","AK","subpeak generation","wind","wind_subpeak",2095,0.45
"3818","AL","subpeak generation","wind","wind_subpeak",2095,0.31
"3819","AR","subpeak generation","wind","wind_subpeak",2095,0.3
"3820","AZ","subpeak generation","wind","wind_subpeak",2095,0.26
"3821","CA","subpeak generation","wind","wind_subpeak",2095,0.44
"3822","CO","subpeak generation","wind","wind_subpeak",2095,0.34
"3823","CT","subpeak generation","wind","wind_subpeak",2095,0.44
"3824","DE","subpeak generation","wind","wind_subpeak",2095,0.33
"3825","FL","subpeak generation","wind","wind_subpeak",2095,0.38
"3826","GA","subpeak generation","wind","wind_subpeak",2095,0.24
"3827","HI","subpeak generation","wind","wind_subpeak",2095,0.29
"3828","IA","subpeak generation","wind","wind_subpeak",2095,0.33
"3829","ID","subpeak generation","wind","wind_subpeak",2095,0.26
"3830","IL","subpeak generation","wind","wind_subpeak",2095,0.38
"3831","IN","subpeak generation","wind","wind_subpeak",2095,0.32
"3832","KS","subpeak generation","wind","wind_subpeak",2095,0.35
"3833","KY","subpeak generation","wind","wind_subpeak",2095,0.26
"3834","LA","subpeak generation","wind","wind_subpeak",2095,0.41
"3835","MA","subpeak generation","wind","wind_subpeak",2095,0.44
"3836","MD","subpeak generation","wind","wind_subpeak",2095,0.37
"3837","ME","subpeak generation","wind","wind_subpeak",2095,0.41
"3838","MI","subpeak generation","wind","wind_subpeak",2095,0.45
"3839","MN","subpeak generation","wind","wind_subpeak",2095,0.45
"3840","MO","subpeak generation","wind","wind_subpeak",2095,0.31
"3841","MS","subpeak generation","wind","wind_subpeak",2095,0.27
"3842","MT","subpeak generation","wind","wind_subpeak",2095,0.36
"3843","NC","subpeak generation","wind","wind_subpeak",2095,0.35
"3844","ND","subpeak generation","wind","wind_subpeak",2095,0.34
"3845","NE","subpeak generation","wind","wind_subpeak",2095,0.36
"3846","NH","subpeak generation","wind","wind_subpeak",2095,0.38
"3847","NJ","subpeak generation","wind","wind_subpeak",2095,0.33
"3848","NM","subpeak generation","wind","wind_subpeak",2095,0.35
"3849","NV","subpeak generation","wind","wind_subpeak",2095,0.25
"3850","NY","subpeak generation","wind","wind_subpeak",2095,0.38
"3851","OH","subpeak generation","wind","wind_subpeak",2095,0.34
"3852","OK","subpeak generation","wind","wind_subpeak",2095,0.36
"3853","OR","subpeak generation","wind","wind_subpeak",2095,0.4
"3854","PA","subpeak generation","wind","wind_subpeak",2095,0.34
"3855","RI","subpeak generation","wind","wind_subpeak",2095,0.34
"3856","SC","subpeak generation","wind","wind_subpeak",2095,0.25
"3857","SD","subpeak generation","wind","wind_subpeak",2095,0.36
"3858","TN","subpeak generation","wind","wind_subpeak",2095,0.26
"3859","TX","subpeak generation","wind","wind_subpeak",2095,0.38
"3860","UT","subpeak generation","wind","wind_subpeak",2095,0.25
"3861","VA","subpeak generation","wind","wind_subpeak",2095,0.35
"3862","VT","subpeak generation","wind","wind_subpeak",2095,0.32
"3863","WA","subpeak generation","wind","wind_subpeak",2095,0.44
"3864","WI","subpeak generation","wind","wind_subpeak",2095,0.44
"3865","WV","subpeak generation","wind","wind_subpeak",2095,0.29
"3866","WY","subpeak generation","wind","wind_subpeak",2095,0.35
"3867","AK","subpeak generation","wind","wind_subpeak",2100,0.45
"3868","AL","subpeak generation","wind","wind_subpeak",2100,0.31
"3869","AR","subpeak generation","wind","wind_subpeak",2100,0.3
"3870","AZ","subpeak generation","wind","wind_subpeak",2100,0.26
"3871","CA","subpeak generation","wind","wind_subpeak",2100,0.44
"3872","CO","subpeak generation","wind","wind_subpeak",2100,0.34
"3873","CT","subpeak generation","wind","wind_subpeak",2100,0.44
"3874","DE","subpeak generation","wind","wind_subpeak",2100,0.33
"3875","FL","subpeak generation","wind","wind_subpeak",2100,0.38
"3876","GA","subpeak generation","wind","wind_subpeak",2100,0.24
"3877","HI","subpeak generation","wind","wind_subpeak",2100,0.29
"3878","IA","subpeak generation","wind","wind_subpeak",2100,0.33
"3879","ID","subpeak generation","wind","wind_subpeak",2100,0.26
"3880","IL","subpeak generation","wind","wind_subpeak",2100,0.38
"3881","IN","subpeak generation","wind","wind_subpeak",2100,0.32
"3882","KS","subpeak generation","wind","wind_subpeak",2100,0.35
"3883","KY","subpeak generation","wind","wind_subpeak",2100,0.26
"3884","LA","subpeak generation","wind","wind_subpeak",2100,0.41
"3885","MA","subpeak generation","wind","wind_subpeak",2100,0.44
"3886","MD","subpeak generation","wind","wind_subpeak",2100,0.37
"3887","ME","subpeak generation","wind","wind_subpeak",2100,0.41
"3888","MI","subpeak generation","wind","wind_subpeak",2100,0.45
"3889","MN","subpeak generation","wind","wind_subpeak",2100,0.45
"3890","MO","subpeak generation","wind","wind_subpeak",2100,0.31
"3891","MS","subpeak generation","wind","wind_subpeak",2100,0.27
"3892","MT","subpeak generation","wind","wind_subpeak",2100,0.36
"3893","NC","subpeak generation","wind","wind_subpeak",2100,0.35
"3894","ND","subpeak generation","wind","wind_subpeak",2100,0.34
"3895","NE","subpeak generation","wind","wind_subpeak",2100,0.36
"3896","NH","subpeak generation","wind","wind_subpeak",2100,0.38
"3897","NJ","subpeak generation","wind","wind_subpeak",2100,0.33
"3898","NM","subpeak generation","wind","wind_subpeak",2100,0.35
"3899","NV","subpeak generation","wind","wind_subpeak",2100,0.25
"3900","NY","subpeak generation","wind","wind_subpeak",2100,0.38
"3901","OH","subpeak generation","wind","wind_subpeak",2100,0.34
"3902","OK","subpeak generation","wind","wind_subpeak",2100,0.36
"3903","OR","subpeak generation","wind","wind_subpeak",2100,0.4
"3904","PA","subpeak generation","wind","wind_subpeak",2100,0.34
"3905","RI","subpeak generation","wind","wind_subpeak",2100,0.34
"3906","SC","subpeak generation","wind","wind_subpeak",2100,0.25
"3907","SD","subpeak generation","wind","wind_subpeak",2100,0.36
"3908","TN","subpeak generation","wind","wind_subpeak",2100,0.26
"3909","TX","subpeak generation","wind","wind_subpeak",2100,0.38
"3910","UT","subpeak generation","wind","wind_subpeak",2100,0.25
"3911","VA","subpeak generation","wind","wind_subpeak",2100,0.35
"3912","VT","subpeak generation","wind","wind_subpeak",2100,0.32
"3913","WA","subpeak generation","wind","wind_subpeak",2100,0.44
"3914","WI","subpeak generation","wind","wind_subpeak",2100,0.44
"3915","WV","subpeak generation","wind","wind_subpeak",2100,0.29
"3916","WY","subpeak generation","wind","wind_subpeak",2100,0.35
"3917","AK","base load generation","wind","wind_base_storage",1975,0.45
"3918","AL","base load generation","wind","wind_base_storage",1975,0.31
"3919","AR","base load generation","wind","wind_base_storage",1975,0.3
"3920","AZ","base load generation","wind","wind_base_storage",1975,0.26
"3921","CA","base load generation","wind","wind_base_storage",1975,0.44
"3922","CO","base load generation","wind","wind_base_storage",1975,0.34
"3923","CT","base load generation","wind","wind_base_storage",1975,0.44
"3924","DE","base load generation","wind","wind_base_storage",1975,0.33
"3925","FL","base load generation","wind","wind_base_storage",1975,0.38
"3926","GA","base load generation","wind","wind_base_storage",1975,0.24
"3927","HI","base load generation","wind","wind_base_storage",1975,0.29
"3928","IA","base load generation","wind","wind_base_storage",1975,0.33
"3929","ID","base load generation","wind","wind_base_storage",1975,0.26
"3930","IL","base load generation","wind","wind_base_storage",1975,0.38
"3931","IN","base load generation","wind","wind_base_storage",1975,0.32
"3932","KS","base load generation","wind","wind_base_storage",1975,0.35
"3933","KY","base load generation","wind","wind_base_storage",1975,0.26
"3934","LA","base load generation","wind","wind_base_storage",1975,0.41
"3935","MA","base load generation","wind","wind_base_storage",1975,0.44
"3936","MD","base load generation","wind","wind_base_storage",1975,0.37
"3937","ME","base load generation","wind","wind_base_storage",1975,0.41
"3938","MI","base load generation","wind","wind_base_storage",1975,0.45
"3939","MN","base load generation","wind","wind_base_storage",1975,0.45
"3940","MO","base load generation","wind","wind_base_storage",1975,0.31
"3941","MS","base load generation","wind","wind_base_storage",1975,0.27
"3942","MT","base load generation","wind","wind_base_storage",1975,0.36
"3943","NC","base load generation","wind","wind_base_storage",1975,0.35
"3944","ND","base load generation","wind","wind_base_storage",1975,0.34
"3945","NE","base load generation","wind","wind_base_storage",1975,0.36
"3946","NH","base load generation","wind","wind_base_storage",1975,0.38
"3947","NJ","base load generation","wind","wind_base_storage",1975,0.33
"3948","NM","base load generation","wind","wind_base_storage",1975,0.35
"3949","NV","base load generation","wind","wind_base_storage",1975,0.25
"3950","NY","base load generation","wind","wind_base_storage",1975,0.38
"3951","OH","base load generation","wind","wind_base_storage",1975,0.34
"3952","OK","base load generation","wind","wind_base_storage",1975,0.36
"3953","OR","base load generation","wind","wind_base_storage",1975,0.4
"3954","PA","base load generation","wind","wind_base_storage",1975,0.34
"3955","RI","base load generation","wind","wind_base_storage",1975,0.34
"3956","SC","base load generation","wind","wind_base_storage",1975,0.25
"3957","SD","base load generation","wind","wind_base_storage",1975,0.36
"3958","TN","base load generation","wind","wind_base_storage",1975,0.26
"3959","TX","base load generation","wind","wind_base_storage",1975,0.38
"3960","UT","base load generation","wind","wind_base_storage",1975,0.25
"3961","VA","base load generation","wind","wind_base_storage",1975,0.35
"3962","VT","base load generation","wind","wind_base_storage",1975,0.32
"3963","WA","base load generation","wind","wind_base_storage",1975,0.44
"3964","WI","base load generation","wind","wind_base_storage",1975,0.44
"3965","WV","base load generation","wind","wind_base_storage",1975,0.29
"3966","WY","base load generation","wind","wind_base_storage",1975,0.35
"3967","AK","base load generation","wind","wind_base_storage",1990,0.45
"3968","AL","base load generation","wind","wind_base_storage",1990,0.31
"3969","AR","base load generation","wind","wind_base_storage",1990,0.3
"3970","AZ","base load generation","wind","wind_base_storage",1990,0.26
"3971","CA","base load generation","wind","wind_base_storage",1990,0.44
"3972","CO","base load generation","wind","wind_base_storage",1990,0.34
"3973","CT","base load generation","wind","wind_base_storage",1990,0.44
"3974","DE","base load generation","wind","wind_base_storage",1990,0.33
"3975","FL","base load generation","wind","wind_base_storage",1990,0.38
"3976","GA","base load generation","wind","wind_base_storage",1990,0.24
"3977","HI","base load generation","wind","wind_base_storage",1990,0.29
"3978","IA","base load generation","wind","wind_base_storage",1990,0.33
"3979","ID","base load generation","wind","wind_base_storage",1990,0.26
"3980","IL","base load generation","wind","wind_base_storage",1990,0.38
"3981","IN","base load generation","wind","wind_base_storage",1990,0.32
"3982","KS","base load generation","wind","wind_base_storage",1990,0.35
"3983","KY","base load generation","wind","wind_base_storage",1990,0.26
"3984","LA","base load generation","wind","wind_base_storage",1990,0.41
"3985","MA","base load generation","wind","wind_base_storage",1990,0.44
"3986","MD","base load generation","wind","wind_base_storage",1990,0.37
"3987","ME","base load generation","wind","wind_base_storage",1990,0.41
"3988","MI","base load generation","wind","wind_base_storage",1990,0.45
"3989","MN","base load generation","wind","wind_base_storage",1990,0.45
"3990","MO","base load generation","wind","wind_base_storage",1990,0.31
"3991","MS","base load generation","wind","wind_base_storage",1990,0.27
"3992","MT","base load generation","wind","wind_base_storage",1990,0.36
"3993","NC","base load generation","wind","wind_base_storage",1990,0.35
"3994","ND","base load generation","wind","wind_base_storage",1990,0.34
"3995","NE","base load generation","wind","wind_base_storage",1990,0.36
"3996","NH","base load generation","wind","wind_base_storage",1990,0.38
"3997","NJ","base load generation","wind","wind_base_storage",1990,0.33
"3998","NM","base load generation","wind","wind_base_storage",1990,0.35
"3999","NV","base load generation","wind","wind_base_storage",1990,0.25
"4000","NY","base load generation","wind","wind_base_storage",1990,0.38
"4001","OH","base load generation","wind","wind_base_storage",1990,0.34
"4002","OK","base load generation","wind","wind_base_storage",1990,0.36
"4003","OR","base load generation","wind","wind_base_storage",1990,0.4
"4004","PA","base load generation","wind","wind_base_storage",1990,0.34
"4005","RI","base load generation","wind","wind_base_storage",1990,0.34
"4006","SC","base load generation","wind","wind_base_storage",1990,0.25
"4007","SD","base load generation","wind","wind_base_storage",1990,0.36
"4008","TN","base load generation","wind","wind_base_storage",1990,0.26
"4009","TX","base load generation","wind","wind_base_storage",1990,0.38
"4010","UT","base load generation","wind","wind_base_storage",1990,0.25
"4011","VA","base load generation","wind","wind_base_storage",1990,0.35
"4012","VT","base load generation","wind","wind_base_storage",1990,0.32
"4013","WA","base load generation","wind","wind_base_storage",1990,0.44
"4014","WI","base load generation","wind","wind_base_storage",1990,0.44
"4015","WV","base load generation","wind","wind_base_storage",1990,0.29
"4016","WY","base load generation","wind","wind_base_storage",1990,0.35
"4017","AK","base load generation","wind","wind_base_storage",2005,0.45
"4018","AL","base load generation","wind","wind_base_storage",2005,0.31
"4019","AR","base load generation","wind","wind_base_storage",2005,0.3
"4020","AZ","base load generation","wind","wind_base_storage",2005,0.26
"4021","CA","base load generation","wind","wind_base_storage",2005,0.44
"4022","CO","base load generation","wind","wind_base_storage",2005,0.34
"4023","CT","base load generation","wind","wind_base_storage",2005,0.44
"4024","DE","base load generation","wind","wind_base_storage",2005,0.33
"4025","FL","base load generation","wind","wind_base_storage",2005,0.38
"4026","GA","base load generation","wind","wind_base_storage",2005,0.24
"4027","HI","base load generation","wind","wind_base_storage",2005,0.29
"4028","IA","base load generation","wind","wind_base_storage",2005,0.33
"4029","ID","base load generation","wind","wind_base_storage",2005,0.26
"4030","IL","base load generation","wind","wind_base_storage",2005,0.38
"4031","IN","base load generation","wind","wind_base_storage",2005,0.32
"4032","KS","base load generation","wind","wind_base_storage",2005,0.35
"4033","KY","base load generation","wind","wind_base_storage",2005,0.26
"4034","LA","base load generation","wind","wind_base_storage",2005,0.41
"4035","MA","base load generation","wind","wind_base_storage",2005,0.44
"4036","MD","base load generation","wind","wind_base_storage",2005,0.37
"4037","ME","base load generation","wind","wind_base_storage",2005,0.41
"4038","MI","base load generation","wind","wind_base_storage",2005,0.45
"4039","MN","base load generation","wind","wind_base_storage",2005,0.45
"4040","MO","base load generation","wind","wind_base_storage",2005,0.31
"4041","MS","base load generation","wind","wind_base_storage",2005,0.27
"4042","MT","base load generation","wind","wind_base_storage",2005,0.36
"4043","NC","base load generation","wind","wind_base_storage",2005,0.35
"4044","ND","base load generation","wind","wind_base_storage",2005,0.34
"4045","NE","base load generation","wind","wind_base_storage",2005,0.36
"4046","NH","base load generation","wind","wind_base_storage",2005,0.38
"4047","NJ","base load generation","wind","wind_base_storage",2005,0.33
"4048","NM","base load generation","wind","wind_base_storage",2005,0.35
"4049","NV","base load generation","wind","wind_base_storage",2005,0.25
"4050","NY","base load generation","wind","wind_base_storage",2005,0.38
"4051","OH","base load generation","wind","wind_base_storage",2005,0.34
"4052","OK","base load generation","wind","wind_base_storage",2005,0.36
"4053","OR","base load generation","wind","wind_base_storage",2005,0.4
"4054","PA","base load generation","wind","wind_base_storage",2005,0.34
"4055","RI","base load generation","wind","wind_base_storage",2005,0.34
"4056","SC","base load generation","wind","wind_base_storage",2005,0.25
"4057","SD","base load generation","wind","wind_base_storage",2005,0.36
"4058","TN","base load generation","wind","wind_base_storage",2005,0.26
"4059","TX","base load generation","wind","wind_base_storage",2005,0.38
"4060","UT","base load generation","wind","wind_base_storage",2005,0.25
"4061","VA","base load generation","wind","wind_base_storage",2005,0.35
"4062","VT","base load generation","wind","wind_base_storage",2005,0.32
"4063","WA","base load generation","wind","wind_base_storage",2005,0.44
"4064","WI","base load generation","wind","wind_base_storage",2005,0.44
"4065","WV","base load generation","wind","wind_base_storage",2005,0.29
"4066","WY","base load generation","wind","wind_base_storage",2005,0.35
"4067","AK","base load generation","wind","wind_base_storage",2010,0.45
"4068","AL","base load generation","wind","wind_base_storage",2010,0.31
"4069","AR","base load generation","wind","wind_base_storage",2010,0.3
"4070","AZ","base load generation","wind","wind_base_storage",2010,0.26
"4071","CA","base load generation","wind","wind_base_storage",2010,0.44
"4072","CO","base load generation","wind","wind_base_storage",2010,0.34
"4073","CT","base load generation","wind","wind_base_storage",2010,0.44
"4074","DE","base load generation","wind","wind_base_storage",2010,0.33
"4075","FL","base load generation","wind","wind_base_storage",2010,0.38
"4076","GA","base load generation","wind","wind_base_storage",2010,0.24
"4077","HI","base load generation","wind","wind_base_storage",2010,0.29
"4078","IA","base load generation","wind","wind_base_storage",2010,0.33
"4079","ID","base load generation","wind","wind_base_storage",2010,0.26
"4080","IL","base load generation","wind","wind_base_storage",2010,0.38
"4081","IN","base load generation","wind","wind_base_storage",2010,0.32
"4082","KS","base load generation","wind","wind_base_storage",2010,0.35
"4083","KY","base load generation","wind","wind_base_storage",2010,0.26
"4084","LA","base load generation","wind","wind_base_storage",2010,0.41
"4085","MA","base load generation","wind","wind_base_storage",2010,0.44
"4086","MD","base load generation","wind","wind_base_storage",2010,0.37
"4087","ME","base load generation","wind","wind_base_storage",2010,0.41
"4088","MI","base load generation","wind","wind_base_storage",2010,0.45
"4089","MN","base load generation","wind","wind_base_storage",2010,0.45
"4090","MO","base load generation","wind","wind_base_storage",2010,0.31
"4091","MS","base load generation","wind","wind_base_storage",2010,0.27
"4092","MT","base load generation","wind","wind_base_storage",2010,0.36
"4093","NC","base load generation","wind","wind_base_storage",2010,0.35
"4094","ND","base load generation","wind","wind_base_storage",2010,0.34
"4095","NE","base load generation","wind","wind_base_storage",2010,0.36
"4096","NH","base load generation","wind","wind_base_storage",2010,0.38
"4097","NJ","base load generation","wind","wind_base_storage",2010,0.33
"4098","NM","base load generation","wind","wind_base_storage",2010,0.35
"4099","NV","base load generation","wind","wind_base_storage",2010,0.25
"4100","NY","base load generation","wind","wind_base_storage",2010,0.38
"4101","OH","base load generation","wind","wind_base_storage",2010,0.34
"4102","OK","base load generation","wind","wind_base_storage",2010,0.36
"4103","OR","base load generation","wind","wind_base_storage",2010,0.4
"4104","PA","base load generation","wind","wind_base_storage",2010,0.34
"4105","RI","base load generation","wind","wind_base_storage",2010,0.34
"4106","SC","base load generation","wind","wind_base_storage",2010,0.25
"4107","SD","base load generation","wind","wind_base_storage",2010,0.36
"4108","TN","base load generation","wind","wind_base_storage",2010,0.26
"4109","TX","base load generation","wind","wind_base_storage",2010,0.38
"4110","UT","base load generation","wind","wind_base_storage",2010,0.25
"4111","VA","base load generation","wind","wind_base_storage",2010,0.35
"4112","VT","base load generation","wind","wind_base_storage",2010,0.32
"4113","WA","base load generation","wind","wind_base_storage",2010,0.44
"4114","WI","base load generation","wind","wind_base_storage",2010,0.44
"4115","WV","base load generation","wind","wind_base_storage",2010,0.29
"4116","WY","base load generation","wind","wind_base_storage",2010,0.35
"4117","AK","base load generation","wind","wind_base_storage",2015,0.45
"4118","AL","base load generation","wind","wind_base_storage",2015,0.31
"4119","AR","base load generation","wind","wind_base_storage",2015,0.3
"4120","AZ","base load generation","wind","wind_base_storage",2015,0.26
"4121","CA","base load generation","wind","wind_base_storage",2015,0.44
"4122","CO","base load generation","wind","wind_base_storage",2015,0.34
"4123","CT","base load generation","wind","wind_base_storage",2015,0.44
"4124","DE","base load generation","wind","wind_base_storage",2015,0.33
"4125","FL","base load generation","wind","wind_base_storage",2015,0.38
"4126","GA","base load generation","wind","wind_base_storage",2015,0.24
"4127","HI","base load generation","wind","wind_base_storage",2015,0.29
"4128","IA","base load generation","wind","wind_base_storage",2015,0.33
"4129","ID","base load generation","wind","wind_base_storage",2015,0.26
"4130","IL","base load generation","wind","wind_base_storage",2015,0.38
"4131","IN","base load generation","wind","wind_base_storage",2015,0.32
"4132","KS","base load generation","wind","wind_base_storage",2015,0.35
"4133","KY","base load generation","wind","wind_base_storage",2015,0.26
"4134","LA","base load generation","wind","wind_base_storage",2015,0.41
"4135","MA","base load generation","wind","wind_base_storage",2015,0.44
"4136","MD","base load generation","wind","wind_base_storage",2015,0.37
"4137","ME","base load generation","wind","wind_base_storage",2015,0.41
"4138","MI","base load generation","wind","wind_base_storage",2015,0.45
"4139","MN","base load generation","wind","wind_base_storage",2015,0.45
"4140","MO","base load generation","wind","wind_base_storage",2015,0.31
"4141","MS","base load generation","wind","wind_base_storage",2015,0.27
"4142","MT","base load generation","wind","wind_base_storage",2015,0.36
"4143","NC","base load generation","wind","wind_base_storage",2015,0.35
"4144","ND","base load generation","wind","wind_base_storage",2015,0.34
"4145","NE","base load generation","wind","wind_base_storage",2015,0.36
"4146","NH","base load generation","wind","wind_base_storage",2015,0.38
"4147","NJ","base load generation","wind","wind_base_storage",2015,0.33
"4148","NM","base load generation","wind","wind_base_storage",2015,0.35
"4149","NV","base load generation","wind","wind_base_storage",2015,0.25
"4150","NY","base load generation","wind","wind_base_storage",2015,0.38
"4151","OH","base load generation","wind","wind_base_storage",2015,0.34
"4152","OK","base load generation","wind","wind_base_storage",2015,0.36
"4153","OR","base load generation","wind","wind_base_storage",2015,0.4
"4154","PA","base load generation","wind","wind_base_storage",2015,0.34
"4155","RI","base load generation","wind","wind_base_storage",2015,0.34
"4156","SC","base load generation","wind","wind_base_storage",2015,0.25
"4157","SD","base load generation","wind","wind_base_storage",2015,0.36
"4158","TN","base load generation","wind","wind_base_storage",2015,0.26
"4159","TX","base load generation","wind","wind_base_storage",2015,0.38
"4160","UT","base load generation","wind","wind_base_storage",2015,0.25
"4161","VA","base load generation","wind","wind_base_storage",2015,0.35
"4162","VT","base load generation","wind","wind_base_storage",2015,0.32
"4163","WA","base load generation","wind","wind_base_storage",2015,0.44
"4164","WI","base load generation","wind","wind_base_storage",2015,0.44
"4165","WV","base load generation","wind","wind_base_storage",2015,0.29
"4166","WY","base load generation","wind","wind_base_storage",2015,0.35
"4167","AK","base load generation","wind","wind_base_storage",2020,0.45
"4168","AL","base load generation","wind","wind_base_storage",2020,0.31
"4169","AR","base load generation","wind","wind_base_storage",2020,0.3
"4170","AZ","base load generation","wind","wind_base_storage",2020,0.26
"4171","CA","base load generation","wind","wind_base_storage",2020,0.44
"4172","CO","base load generation","wind","wind_base_storage",2020,0.34
"4173","CT","base load generation","wind","wind_base_storage",2020,0.44
"4174","DE","base load generation","wind","wind_base_storage",2020,0.33
"4175","FL","base load generation","wind","wind_base_storage",2020,0.38
"4176","GA","base load generation","wind","wind_base_storage",2020,0.24
"4177","HI","base load generation","wind","wind_base_storage",2020,0.29
"4178","IA","base load generation","wind","wind_base_storage",2020,0.33
"4179","ID","base load generation","wind","wind_base_storage",2020,0.26
"4180","IL","base load generation","wind","wind_base_storage",2020,0.38
"4181","IN","base load generation","wind","wind_base_storage",2020,0.32
"4182","KS","base load generation","wind","wind_base_storage",2020,0.35
"4183","KY","base load generation","wind","wind_base_storage",2020,0.26
"4184","LA","base load generation","wind","wind_base_storage",2020,0.41
"4185","MA","base load generation","wind","wind_base_storage",2020,0.44
"4186","MD","base load generation","wind","wind_base_storage",2020,0.37
"4187","ME","base load generation","wind","wind_base_storage",2020,0.41
"4188","MI","base load generation","wind","wind_base_storage",2020,0.45
"4189","MN","base load generation","wind","wind_base_storage",2020,0.45
"4190","MO","base load generation","wind","wind_base_storage",2020,0.31
"4191","MS","base load generation","wind","wind_base_storage",2020,0.27
"4192","MT","base load generation","wind","wind_base_storage",2020,0.36
"4193","NC","base load generation","wind","wind_base_storage",2020,0.35
"4194","ND","base load generation","wind","wind_base_storage",2020,0.34
"4195","NE","base load generation","wind","wind_base_storage",2020,0.36
"4196","NH","base load generation","wind","wind_base_storage",2020,0.38
"4197","NJ","base load generation","wind","wind_base_storage",2020,0.33
"4198","NM","base load generation","wind","wind_base_storage",2020,0.35
"4199","NV","base load generation","wind","wind_base_storage",2020,0.25
"4200","NY","base load generation","wind","wind_base_storage",2020,0.38
"4201","OH","base load generation","wind","wind_base_storage",2020,0.34
"4202","OK","base load generation","wind","wind_base_storage",2020,0.36
"4203","OR","base load generation","wind","wind_base_storage",2020,0.4
"4204","PA","base load generation","wind","wind_base_storage",2020,0.34
"4205","RI","base load generation","wind","wind_base_storage",2020,0.34
"4206","SC","base load generation","wind","wind_base_storage",2020,0.25
"4207","SD","base load generation","wind","wind_base_storage",2020,0.36
"4208","TN","base load generation","wind","wind_base_storage",2020,0.26
"4209","TX","base load generation","wind","wind_base_storage",2020,0.38
"4210","UT","base load generation","wind","wind_base_storage",2020,0.25
"4211","VA","base load generation","wind","wind_base_storage",2020,0.35
"4212","VT","base load generation","wind","wind_base_storage",2020,0.32
"4213","WA","base load generation","wind","wind_base_storage",2020,0.44
"4214","WI","base load generation","wind","wind_base_storage",2020,0.44
"4215","WV","base load generation","wind","wind_base_storage",2020,0.29
"4216","WY","base load generation","wind","wind_base_storage",2020,0.35
"4217","AK","base load generation","wind","wind_base_storage",2025,0.45
"4218","AL","base load generation","wind","wind_base_storage",2025,0.31
"4219","AR","base load generation","wind","wind_base_storage",2025,0.3
"4220","AZ","base load generation","wind","wind_base_storage",2025,0.26
"4221","CA","base load generation","wind","wind_base_storage",2025,0.44
"4222","CO","base load generation","wind","wind_base_storage",2025,0.34
"4223","CT","base load generation","wind","wind_base_storage",2025,0.44
"4224","DE","base load generation","wind","wind_base_storage",2025,0.33
"4225","FL","base load generation","wind","wind_base_storage",2025,0.38
"4226","GA","base load generation","wind","wind_base_storage",2025,0.24
"4227","HI","base load generation","wind","wind_base_storage",2025,0.29
"4228","IA","base load generation","wind","wind_base_storage",2025,0.33
"4229","ID","base load generation","wind","wind_base_storage",2025,0.26
"4230","IL","base load generation","wind","wind_base_storage",2025,0.38
"4231","IN","base load generation","wind","wind_base_storage",2025,0.32
"4232","KS","base load generation","wind","wind_base_storage",2025,0.35
"4233","KY","base load generation","wind","wind_base_storage",2025,0.26
"4234","LA","base load generation","wind","wind_base_storage",2025,0.41
"4235","MA","base load generation","wind","wind_base_storage",2025,0.44
"4236","MD","base load generation","wind","wind_base_storage",2025,0.37
"4237","ME","base load generation","wind","wind_base_storage",2025,0.41
"4238","MI","base load generation","wind","wind_base_storage",2025,0.45
"4239","MN","base load generation","wind","wind_base_storage",2025,0.45
"4240","MO","base load generation","wind","wind_base_storage",2025,0.31
