"","sector.name","subsector.name0","subsector.name","year","technology","input.capital","capital.overnight","fixed.charge.rate"
"2175","base load generation","biomass","biomass_base_IGCC_CCS",2070,"biomass (IGCC CCS) (seawater)","cooling system",6,0.15
"2176","base load generation","biomass","biomass_base_IGCC_CCS",2070,"biomass (IGCC CCS) (recirculating)","cooling system",10,0.15
"2177","base load generation","biomass","biomass_base_IGCC_CCS",2070,"biomass (IGCC CCS) (dry cooling)","cooling system",62,0.15
"2178","base load generation","coal","coal_base_conv pul",2070,"coal (conv pul) (once through)","cooling system",6,0.15
"2179","base load generation","coal","coal_base_conv pul",2070,"coal (conv pul) (seawater)","cooling system",6,0.15
"2180","base load generation","coal","coal_base_conv pul",2070,"coal (conv pul) (recirculating)","cooling system",10,0.15
"2181","base load generation","coal","coal_base_conv pul",2070,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"2182","base load generation","coal","coal_base_conv pul",2070,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"2183","base load generation","coal","coal_base_conv pul_CCS",2070,"coal (conv pul CCS) (once through)","cooling system",6,0.15
"2184","base load generation","coal","coal_base_conv pul_CCS",2070,"coal (conv pul CCS) (seawater)","cooling system",6,0.15
"2185","base load generation","coal","coal_base_conv pul_CCS",2070,"coal (conv pul CCS) (recirculating)","cooling system",10,0.15
"2186","base load generation","coal","coal_base_conv pul_CCS",2070,"coal (conv pul CCS) (dry cooling)","cooling system",62,0.15
"2187","base load generation","coal","coal_base_IGCC",2070,"coal (IGCC) (once through)","cooling system",6,0.15
"2188","base load generation","coal","coal_base_IGCC",2070,"coal (IGCC) (seawater)","cooling system",6,0.15
"2189","base load generation","coal","coal_base_IGCC",2070,"coal (IGCC) (recirculating)","cooling system",10,0.15
"2190","base load generation","coal","coal_base_IGCC",2070,"coal (IGCC) (dry cooling)","cooling system",62,0.15
"2191","base load generation","coal","coal_base_IGCC_CCS",2070,"coal (IGCC CCS) (once through)","cooling system",6,0.15
"2192","base load generation","coal","coal_base_IGCC_CCS",2070,"coal (IGCC CCS) (seawater)","cooling system",6,0.15
"2193","base load generation","coal","coal_base_IGCC_CCS",2070,"coal (IGCC CCS) (recirculating)","cooling system",10,0.15
"2194","base load generation","coal","coal_base_IGCC_CCS",2070,"coal (IGCC CCS) (dry cooling)","cooling system",62,0.15
"2195","base load generation","gas","gas_base_CC",2070,"gas (CC) (once through)","cooling system",6,0.15
"2196","base load generation","gas","gas_base_CC",2070,"gas (CC) (seawater)","cooling system",6,0.15
"2197","base load generation","gas","gas_base_CC",2070,"gas (CC) (recirculating)","cooling system",10,0.15
"2198","base load generation","gas","gas_base_CC",2070,"gas (CC) (cooling pond)","cooling system",9,0.15
"2199","base load generation","gas","gas_base_CC",2070,"gas (CC) (dry cooling)","cooling system",62,0.15
"2200","base load generation","gas","gas_base_CC_CCS",2070,"gas (CC CCS) (once through)","cooling system",6,0.15
"2201","base load generation","gas","gas_base_CC_CCS",2070,"gas (CC CCS) (seawater)","cooling system",6,0.15
"2202","base load generation","gas","gas_base_CC_CCS",2070,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"2203","base load generation","gas","gas_base_CC_CCS",2070,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"2204","base load generation","geothermal","geo_base",2070,"geothermal (recirculating)","cooling system",10,0.15
"2205","base load generation","geothermal","geo_base",2070,"geothermal (dry_hybrid)","cooling system",62,0.15
"2206","base load generation","nuclear","nuc_base_Gen II",2070,"Gen_II_LWR (once through)","cooling system",6,0.15
"2207","base load generation","nuclear","nuc_base_Gen II",2070,"Gen_II_LWR (seawater)","cooling system",6,0.15
"2208","base load generation","nuclear","nuc_base_Gen II",2070,"Gen_II_LWR (recirculating)","cooling system",10,0.15
"2209","base load generation","nuclear","nuc_base_Gen II",2070,"Gen_II_LWR (cooling pond)","cooling system",9,0.15
"2210","base load generation","nuclear","nuc_base_Gen III",2070,"Gen_III (once through)","cooling system",6,0.15
"2211","base load generation","nuclear","nuc_base_Gen III",2070,"Gen_III (seawater)","cooling system",6,0.15
"2212","base load generation","nuclear","nuc_base_Gen III",2070,"Gen_III (recirculating)","cooling system",10,0.15
"2213","base load generation","nuclear","nuc_base_Gen III",2070,"Gen_III (cooling pond)","cooling system",9,0.15
"2214","base load generation","refined liquids","refined liquids_base_steam/CT",2070,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
"2215","base load generation","refined liquids","refined liquids_base_steam/CT",2070,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
"2216","base load generation","refined liquids","refined liquids_base_steam/CT",2070,"refined liquids (steam/CT) (recirculating)","cooling system",10,0.15
"2217","base load generation","refined liquids","refined liquids_base_steam/CT",2070,"refined liquids (steam/CT) (cooling pond)","cooling system",9,0.15
"2218","base load generation","refined liquids","refined liquids_base_steam/CT",2070,"refined liquids (steam/CT) (dry cooling)","cooling system",62,0.15
"2219","base load generation","refined liquids","refined liquids_base_CC",2070,"refined liquids (CC) (once through)","cooling system",6,0.15
"2220","base load generation","refined liquids","refined liquids_base_CC",2070,"refined liquids (CC) (seawater)","cooling system",6,0.15
"2221","base load generation","refined liquids","refined liquids_base_CC",2070,"refined liquids (CC) (recirculating)","cooling system",10,0.15
"2222","base load generation","refined liquids","refined liquids_base_CC",2070,"refined liquids (CC) (dry cooling)","cooling system",62,0.15
"2223","base load generation","refined liquids","refined liquids_base_CC_CCS",2070,"refined liquids (CC CCS) (once through)","cooling system",6,0.15
"2224","base load generation","refined liquids","refined liquids_base_CC_CCS",2070,"refined liquids (CC CCS) (seawater)","cooling system",6,0.15
"2225","base load generation","refined liquids","refined liquids_base_CC_CCS",2070,"refined liquids (CC CCS) (recirculating)","cooling system",10,0.15
"2226","base load generation","refined liquids","refined liquids_base_CC_CCS",2070,"refined liquids (CC CCS) (dry cooling)","cooling system",62,0.15
"2227","base load generation","solar","PV_base_storage",2070,"PV_base_storage","capital",1896,0.13
"2228","base load generation","solar","CSP_base_storage",2070,"CSP_base_storage","capital",2270,0.13
"2229","base load generation","wind","wind_base_storage",2070,"wind_base_storage","capital",1681,0.13
"2230","base load generation","coal","coal_base_conv pul 1951-1955",2070,"coal (conv pul) (once through)","cooling system",6,0.15
"2231","base load generation","coal","coal_base_conv pul 1951-1955",2070,"coal (conv pul) (seawater)","cooling system",6,0.15
"2232","base load generation","coal","coal_base_conv pul 1951-1955",2070,"coal (conv pul) (recirculating)","cooling system",10,0.15
"2233","base load generation","coal","coal_base_conv pul 1951-1955",2070,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"2234","base load generation","coal","coal_base_conv pul 1951-1955",2070,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"2235","base load generation","coal","coal_base_conv pul 1956-1960",2070,"coal (conv pul) (once through)","cooling system",6,0.15
"2236","base load generation","coal","coal_base_conv pul 1956-1960",2070,"coal (conv pul) (seawater)","cooling system",6,0.15
"2237","base load generation","coal","coal_base_conv pul 1956-1960",2070,"coal (conv pul) (recirculating)","cooling system",10,0.15
"2238","base load generation","coal","coal_base_conv pul 1956-1960",2070,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"2239","base load generation","coal","coal_base_conv pul 1956-1960",2070,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"2240","base load generation","coal","coal_base_conv pul 1961-1965",2070,"coal (conv pul) (once through)","cooling system",6,0.15
"2241","base load generation","coal","coal_base_conv pul 1961-1965",2070,"coal (conv pul) (seawater)","cooling system",6,0.15
"2242","base load generation","coal","coal_base_conv pul 1961-1965",2070,"coal (conv pul) (recirculating)","cooling system",10,0.15
"2243","base load generation","coal","coal_base_conv pul 1961-1965",2070,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"2244","base load generation","coal","coal_base_conv pul 1961-1965",2070,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"2245","base load generation","coal","coal_base_conv pul 1966-1970",2070,"coal (conv pul) (once through)","cooling system",6,0.15
"2246","base load generation","coal","coal_base_conv pul 1966-1970",2070,"coal (conv pul) (seawater)","cooling system",6,0.15
"2247","base load generation","coal","coal_base_conv pul 1966-1970",2070,"coal (conv pul) (recirculating)","cooling system",10,0.15
"2248","base load generation","coal","coal_base_conv pul 1966-1970",2070,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"2249","base load generation","coal","coal_base_conv pul 1966-1970",2070,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"2250","base load generation","coal","coal_base_conv pul 1971-1975",2070,"coal (conv pul) (once through)","cooling system",6,0.15
"2251","base load generation","coal","coal_base_conv pul 1971-1975",2070,"coal (conv pul) (seawater)","cooling system",6,0.15
"2252","base load generation","coal","coal_base_conv pul 1971-1975",2070,"coal (conv pul) (recirculating)","cooling system",10,0.15
"2253","base load generation","coal","coal_base_conv pul 1971-1975",2070,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"2254","base load generation","coal","coal_base_conv pul 1971-1975",2070,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"2255","base load generation","coal","coal_base_conv pul 1976-1980",2070,"coal (conv pul) (once through)","cooling system",6,0.15
"2256","base load generation","coal","coal_base_conv pul 1976-1980",2070,"coal (conv pul) (seawater)","cooling system",6,0.15
"2257","base load generation","coal","coal_base_conv pul 1976-1980",2070,"coal (conv pul) (recirculating)","cooling system",10,0.15
"2258","base load generation","coal","coal_base_conv pul 1976-1980",2070,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"2259","base load generation","coal","coal_base_conv pul 1976-1980",2070,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"2260","base load generation","coal","coal_base_conv pul 1981-1985",2070,"coal (conv pul) (once through)","cooling system",6,0.15
"2261","base load generation","coal","coal_base_conv pul 1981-1985",2070,"coal (conv pul) (seawater)","cooling system",6,0.15
"2262","base load generation","coal","coal_base_conv pul 1981-1985",2070,"coal (conv pul) (recirculating)","cooling system",10,0.15
"2263","base load generation","coal","coal_base_conv pul 1981-1985",2070,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"2264","base load generation","coal","coal_base_conv pul 1981-1985",2070,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"2265","base load generation","coal","coal_base_conv pul 1986-1990",2070,"coal (conv pul) (once through)","cooling system",6,0.15
"2266","base load generation","coal","coal_base_conv pul 1986-1990",2070,"coal (conv pul) (seawater)","cooling system",6,0.15
"2267","base load generation","coal","coal_base_conv pul 1986-1990",2070,"coal (conv pul) (recirculating)","cooling system",10,0.15
"2268","base load generation","coal","coal_base_conv pul 1986-1990",2070,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"2269","base load generation","coal","coal_base_conv pul 1986-1990",2070,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"2270","base load generation","coal","coal_base_conv pul 1991-1995",2070,"coal (conv pul) (once through)","cooling system",6,0.15
"2271","base load generation","coal","coal_base_conv pul 1991-1995",2070,"coal (conv pul) (seawater)","cooling system",6,0.15
"2272","base load generation","coal","coal_base_conv pul 1991-1995",2070,"coal (conv pul) (recirculating)","cooling system",10,0.15
"2273","base load generation","coal","coal_base_conv pul 1991-1995",2070,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"2274","base load generation","coal","coal_base_conv pul 1991-1995",2070,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"2275","base load generation","coal","coal_base_conv pul 1996-2000",2070,"coal (conv pul) (once through)","cooling system",6,0.15
"2276","base load generation","coal","coal_base_conv pul 1996-2000",2070,"coal (conv pul) (seawater)","cooling system",6,0.15
"2277","base load generation","coal","coal_base_conv pul 1996-2000",2070,"coal (conv pul) (recirculating)","cooling system",10,0.15
"2278","base load generation","coal","coal_base_conv pul 1996-2000",2070,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"2279","base load generation","coal","coal_base_conv pul 1996-2000",2070,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"2280","base load generation","coal","coal_base_conv pul 2001-2005",2070,"coal (conv pul) (once through)","cooling system",6,0.15
"2281","base load generation","coal","coal_base_conv pul 2001-2005",2070,"coal (conv pul) (seawater)","cooling system",6,0.15
"2282","base load generation","coal","coal_base_conv pul 2001-2005",2070,"coal (conv pul) (recirculating)","cooling system",10,0.15
